Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,pwm_commanded_us,point_idx,resting_voltage_V,
130.26507329999993,1450,,,,-0.0003515625,0.0496484375,-1.03109375,0.03517366072887568,-0.26023860663171233,15.84717293700808,2.6857292353771105,7639,0,42.561221686083336,28.13687903757576,66.10937046845926,0.009249061301883011,0.0061144950703141835,0.725703125,,1450,15,16.591159727222028,
141.52832769999998,1500,,,,-0.0020703125,0.0519921875,-0.985546875,0.03934687682881749,-0.29549800369864154,15.693917180241248,3.4088241625087723,8140,0,53.49780124395893,33.53972579736496,62.694320244274785,0.008810559144659471,0.005523588010595947,0.4372265625,,1500,16,16.591159727222028,
153.2910567,1550,,,,-0.0048046875,0.05234375,-1.006640625,0.04383127246845917,-0.3254510210788632,15.531820034155043,4.159521611140439,8569,0,64.60495009445405,39.3333522055923,60.882365271432434,0.008285720038176526,0.005037555618460227,0.3580078125,,1550,17,16.591159727222028,
165.5901111,1600,,,,-0.006171875,0.044921875,-1.005859375,0.0482488150608878,-0.360294758278023,15.34322177600068,5.070830202631421,9032,0,77.80286965279603,45.63697066095509,58.65738199874622,0.007894836440922627,0.004630878037478038,0.3754296875,,1600,18,16.591159727222028,
178.38369189999992,1650,,,,-0.011171875,0.0429296875,-1.0061328125,0.05272492805409916,-0.3940633974260412,15.143579068259774,6.051450322102542,9369,0,91.64061505239141,51.73097020241993,56.44977472499104,0.0076176959681567916,0.004300110275746135,0.3098046875,,1650,19,16.591159727222028,
191.68218170000003,1700,,,,-0.009375,0.0495703125,-1.028203125,0.05550271790281118,-0.42175936207686293,14.958250852997676,6.982667273299017,9716,0,104.44848352824823,56.47127061143809,54.0661487627252,0.00746860265329558,0.0040379731666426374,0.2891015625,,1700,20,16.591159727222028,
205.45889670000005,1750,,,,-0.0111328125,0.0631640625,-1.0090234375,0.05841917312515218,-0.43948840771171327,14.773769626586265,7.901352160391906,10039,0,116.73277646572677,61.414582982030566,52.61131951917608,0.007156106200196391,0.003764922906371045,0.3351953125,,1750,21,16.591159727222028,
219.74809530000002,1800,,,,-0.0256640625,0.0470703125,-1.0126171875,0.06165578339462085,-0.4665508668843011,14.577144403194332,8.931777264519686,10174,0,130.1998186583749,65.69172832779458,50.45452176879317,0.007107706370127801,0.003583346706309147,0.3742578125,,1800,22,16.591159727222028,
234.61439220000003,1850,,,,-0.009453125,0.054375,-1.008125,0.0644207478690416,-0.48525721026844437,14.378185679087402,9.974645971080982,10390,0,143.4173306912279,70.09550679962958,48.87539971410772,0.006922798786902302,0.0033835273016625867,0.2694921875,,1850,23,16.591159727222028,
249.97061039999994,1900,,,,-0.014609375,0.0583984375,-1.0112109375,0.0662071772536943,-0.49888258154845205,14.200289072421288,10.945747430028753,10606,0,155.43279902116666,73.53536183373913,47.30994344868718,0.006784318106430725,0.0032096419858551,0.2421484375,,1900,24,16.591159727222028,
265.8009358,1950,,,,-0.004296875,0.039609375,-1.015859375,0.0678726510166157,-0.5142073223786405,14.014758087254187,11.949991517498844,10794,0,167.47624581876207,76.71761589662327,45.80788742594943,0.006702615666602106,0.003070321453786706,0.239375,,1950,25,16.591159727222028,
282.1412454000001,2000,,,,-0.00453125,0.0463671875,-1.0148828125,0.06884869999228685,-0.527186009997707,13.830770224231562,12.944989714985752,10879,0,179.0392239629813,78.43500398573445,43.80860946922539,0.0067214333414959415,0.0029445309980723495,0.229375,,2000,26,16.591159727222028,
