Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,pwm_commanded_us,phase,resting_voltage_V,
3.704899999999907,1760,,,,0,0.10546875,-0.95703125,0.010409625888303138,-0.08039094650252708,7.966963146275533,1.9542807720321826,8806,0,15.569682888255295,9.599693587047772,61.656320529746466,0.00837432421915979,0.005163300182765348,0.154296875,,1760,1,8.176373767595187,
3.712795000000042,1760,,,,0.0625,0.01953125,-1.044921875,0.010409625888303138,-0.09220608276153992,7.967111007062888,1.952639724906187,8809,0,15.556897445128334,9.602842334992278,61.72723300942903,0.009601957373135822,0.0059270226011816,0.15234375,,1760,1,8.176373767595187,
3.7207700000000186,1760,,,,-0.0625,0.0625,-0.9375,0.010409625888303138,-0.09220608276153992,7.966860519332159,1.9521848669752813,8815,0,15.552784543143071,9.608878644597967,61.78236841089875,0.00959592541148154,0.005928589990156575,0.15234375,,1760,1,8.176373767595187,
3.7289499999999536,1760,,,,-0.03125,-0.005859375,-1.078125,0.010409625888303138,-0.09220608276153992,7.966718705570681,1.9514783091720724,8808,0,15.546878749196594,9.601654082295315,61.759368148358995,0.009603145663366543,0.0059308420840617155,0.15234375,,1760,1,8.176373767595187,
3.739214999999851,1760,,,,0,0.03515625,-0.9375,0.010409625888303138,-0.09220608276153992,7.966634687760989,1.9514465532817071,8800,0,15.54646180268567,9.593258100774166,61.70701875790747,0.00961155029844334,0.005931001145586143,0.15234375,,1760,1,8.176373767595187,
3.748280000000028,1760,,,,-0.03125,0.12890625,-1.017578125,0.010409625888303138,-0.09220608276153992,7.966497554858914,1.9501783654216085,8810,0,15.536091179669997,9.60382700181696,61.81623737111045,0.00960097289800153,0.005934960196564609,0.15234375,,1760,1,8.176373767595187,
3.7575749999999535,1760,,,,0.0625,0.0546875,-0.986328125,0.010409625888303138,-0.09220608276153992,7.966350484445934,1.9488180169650926,8811,0,15.524967353546831,9.604546339192918,61.86516287262057,0.009600253828260264,0.005939212667038204,0.15234375,,1760,1,8.176373767595187,
3.76767499999993,1760,,,,-0.09375,0.1171875,-1.072265625,0.010409625888303138,-0.09220608276153992,7.966235431496506,1.947860273149353,8808,0,15.51711352356684,9.601587716115754,61.87740845959014,0.009603212040314637,0.005942218739426028,0.15234375,,1760,1,8.176373767595187,
3.7763199999999486,1760,,,,-0.03125,0.033203125,-0.94921875,0.010409625888303138,-0.09220608276153992,7.966175463539067,1.9474887002502563,8810,0,15.514036699453182,9.603909029816384,61.904642975060696,0.009600890895079917,0.005943397231024333,0.15234375,,1760,1,8.176373767595187,
3.784194999999949,1760,,,,0,0.0234375,-1.099609375,0.010802213758414041,-0.09220608276153992,7.966199446350221,1.9460700604420953,8809,0,15.50278223805256,9.965090916446403,64.27937104080877,0.009252909334661748,0.005947711923296855,0.15234375,,1760,1,8.176373767595187,
3.7920849999998465,1760,,,,0.125,0.02734375,-0.97265625,0.010802213758414041,-0.09220608276153992,7.966156973523903,1.9451383319005053,8808,0,15.495277287137863,9.963858407126137,64.30254988335588,0.009254053901006287,0.005950592625927208,0.15234375,,1760,1,8.176373767595187,
3.7998499999999766,1760,,,,-0.03125,0.072265625,-1.00390625,0.010802213758414041,-0.09220608276153992,7.9662458943611405,1.9458376229304495,8810,0,15.501020974763135,9.96583538926202,64.29147735163492,0.009252218119204543,0.005948387716632252,0.15234375,,1760,1,8.176373767595187,
3.808265000000014,1760,,,,0,0.01171875,-0.998046875,0.010802213758414041,-0.09220608276153992,7.966233657305698,1.9436046092930015,8804,0,15.4832084550444,9.959148010113848,64.32224973932439,0.009258430808328338,0.0059552309864755034,0.150390625,,1760,1,8.176373767595187,
3.8188199999999486,1760,,,,-0.0625,0.13671875,-0.92578125,0.010802213758414041,-0.09220608276153992,7.96617792901244,1.9425808027504374,8809,0,15.474944316193804,9.9645719997802,64.39165011632863,0.00925339119066768,0.005958411279389909,0.150390625,,1760,1,8.176373767595187,
